transcript_id,SRR1048058,SRR1048059,SRR1048060,SRR1048061,SRR1048062,SRR1048063
MSTRG.25683.1,0,28,48,64,9,34
ENSDART00000098336,0,0,0,0,7,2
ENSDART00000098330,6,16,16,11,0,29
ENSDART00000167551,36,138,0,0,0,1
MSTRG.6362.1,11,0,0,0,0,0
ENSDART00000168510,6,84,216,196,70,163
ENSDART00000168511,0,5,2,11,13,6
ENSDART00000168512,10,16,85,43,41,62
ENSDART00000168513,0,6,0,6,5,27
ENSDART00000168514,0,0,0,0,0,0
ENSDART00000168515,0,14,81,73,36,86
ENSDART00000168516,140,416,948,1238,792,1162
MSTRG.34863.1,0,4,3,2,0,19
ENSDART00000168518,0,0,0,0,0,0
ENSDART00000159529,0,3,8,0,0,3
ENSDART00000040065,54,486,1105,870,727,1023
ENSDART00000040066,0,0,0,0,0,2
ENSDART00000101902,0,0,0,0,0,0
MSTRG.34577.1,0,9,0,0,9,9
ENSDART00000157291,0,0,0,0,0,0
MSTRG.11265.1,0,51,66,59,44,89
ENSDART00000100054,0,0,0,0,0,0
MSTRG.40524.2,0,0,0,4,8,0
MSTRG.40524.1,0,2,1,60,39,3
MSTRG.30708.1,2,30,38,36,30,18
ENSDART00000137966,0,52,100,82,55,126
MSTRG.19860.1,58,82,368,49,219,261
MSTRG.22821.1,84,652,350,457,1157,1097
MSTRG.27916.1,0,8,0,0,0,0
ENSDART00000010035,0,171,237,254,151,175
MSTRG.16586.1,0,0,42,0,0,7
ENSDART00000121948,0,0,0,0,0,0
MSTRG.43815.1,0,9,15,0,7,14
ENSDART00000121943,0,0,0,9,0,0
ENSDART00000121944,1,12,39,73,28,34
ENSDART00000121946,14,78,159,45,131,103
ENSDART00000141424,0,20,0,0,0,11
ENSDART00000112268,0,380,4,616,0,914
ENSDART00000165649,0,0,0,27,0,0
ENSDART00000165648,0,0,0,0,0,0
ENSDART00000165647,0,0,0,0,0,0
ENSDART00000165646,0,0,0,0,0,0
ENSDART00000165645,0,0,58,0,118,89
ENSDART00000165644,0,0,0,0,7,4
ENSDART00000165643,0,0,0,0,0,0
ENSDART00000165642,0,0,0,0,0,0
ENSDART00000165641,0,7,0,0,56,39
ENSDART00000165640,0,0,0,0,0,0
ENSDART00000156037,0,0,0,0,0,0
MSTRG.26596.1,0,0,25,0,209,67
ENSDART00000083449,0,35,14,24,26,35
ENSDART00000083442,0,3,3,31,5,3
MSTRG.9676.1,0,0,0,16,0,0
ENSDART00000085298,7,38,55,75,60,91
MSTRG.26868.4,0,0,1,15,0,3
MSTRG.26868.5,0,0,20,0,0,0
ENSDART00000178599,30,168,192,134,268,265
ENSDART00000178598,0,0,6,12,0,0
ENSDART00000103502,0,0,0,6,0,3
ENSDART00000178595,0,0,0,0,0,0
ENSDART00000178594,0,0,0,0,0,0
ENSDART00000178597,0,4,0,0,7,7
ENSDART00000178596,0,2,22,9,0,31
ENSDART00000178591,0,0,0,0,0,0
ENSDART00000178590,7,3,3,3,2,1
ENSDART00000178593,0,0,0,0,11,4
ENSDART00000178592,0,1,0,0,2,15
ENSDART00000167861,0,15,0,39,9,50
ENSDART00000167860,18,165,1057,470,354,888
ENSDART00000167863,0,0,0,0,0,0
ENSDART00000167862,0,0,0,0,0,0
ENSDART00000167865,0,2,0,0,0,0
ENSDART00000167864,0,0,0,0,0,0
ENSDART00000167867,41,0,0,1,0,0
ENSDART00000167866,0,0,3,4,0,0
ENSDART00000167868,0,0,0,0,0,0
MSTRG.26637.2,0,194,219,235,848,237
MSTRG.43371.1,0,0,0,11,0,0
ENSDART00000143028,0,9,24,45,15,33
MSTRG.16344.1,0,135,275,95,33,104
MSTRG.35809.1,21,126,130,146,171,175
ENSDART00000175205,0,0,38,0,65,74
MSTRG.30534.3,28,485,1113,751,1416,966
MSTRG.42166.1,0,0,16,0,0,7
ENSDART00000164518,0,0,0,0,0,0
ENSDART00000164519,9,176,165,89,80,138
MSTRG.9046.1,0,21,38,0,53,69
ENSDART00000164514,0,17,142,67,0,95
ENSDART00000164515,0,0,0,0,0,0
ENSDART00000164516,0,2,0,2,2,1
ENSDART00000164517,0,0,0,0,0,0
ENSDART00000164510,0,0,0,0,0,0
ENSDART00000164511,0,0,0,0,0,0
ENSDART00000164512,0,0,0,0,0,0
ENSDART00000164513,0,0,0,0,0,0
MSTRG.44037.1,0,0,0,0,8,0
MSTRG.30581.2,0,3,10,5,26,5
MSTRG.9096.2,0,76,156,326,0,157
MSTRG.15515.1,0,0,0,16,0,0
ENSDART00000162917,17,51,0,3,19,27
ENSDART00000162914,0,0,0,0,0,0
ENSDART00000162915,0,0,0,67,0,0
ENSDART00000162912,0,6,0,8,0,0
ENSDART00000162913,20,179,428,313,306,400
ENSDART00000162910,6,105,102,66,126,73
ENSDART00000162911,0,0,0,0,0,0
ENSDART00000162918,0,0,0,2,0,0
ENSDART00000162919,0,19,0,7,10,15
MSTRG.37774.1,0,0,29,0,6,2
MSTRG.35302.1,46,324,258,417,323,526
ENSDART00000150479,0,0,0,0,0,0
MSTRG.31641.3,20,1580,3110,2694,579,2738
MSTRG.31641.1,0,127,164,172,534,161
ENSDART00000057581,0,0,0,0,0,0
ENSDART00000058858,12,160,185,332,134,332
MSTRG.28654.2,0,0,31,0,0,514
MSTRG.28654.1,0,0,11,0,0,484
ENSDART00000040727,273,2675,319,2454,189,288
MSTRG.41819.1,11,39,61,51,56,91
ENSDART00000059732,449,2697,4421,8538,6156,7966
ENSDART00000169697,8,61,124,118,140,193
MSTRG.34836.6,0,29,14,3,20,111
MSTRG.32795.2,51,73,30,51,118,128
ENSDART00000124234,0,0,0,0,0,0
ENSDART00000124236,0,0,0,0,0,0
ENSDART00000124231,4,123,245,308,200,261
ENSDART00000124232,0,97,9,12,2,7
ENSDART00000055859,0,54,48,111,109,121
MSTRG.36130.1,0,0,11,0,0,3
ENSDART00000150471,0,0,0,0,0,0
ENSDART00000150472,0,0,0,0,0,0
MSTRG.13890.1,2,78,86,174,45,120
ENSDART00000036124,0,8,3,24,12,32
MSTRG.3878.1,3,28,13,44,32,28
ENSDART00000024082,45,347,593,504,637,769
ENSDART00000158669,0,0,0,0,0,0
MSTRG.27468.1,0,0,2,8,11,6
MSTRG.41224.1,0,2,27,0,12,3
ENSDART00000087636,0,0,34,0,0,6
ENSDART00000087632,0,7,142,37,23,30
ENSDART00000087639,11,62,96,141,75,73
MSTRG.11403.1,20,173,332,197,198,261
MSTRG.42207.1,22,92,156,158,107,142
MSTRG.43960.1,48,332,373,1202,707,590
ENSDART00000159292,0,0,0,0,0,0
ENSDART00000149458,0,0,0,0,0,0
ENSDART00000149459,0,0,0,3,0,0
ENSDART00000149450,0,17,1,0,12,11
ENSDART00000149451,0,0,0,0,0,0
ENSDART00000149452,0,14,0,5,0,5
MSTRG.37192.1,42,463,0,621,0,807
ENSDART00000149454,0,4,4,0,24,8
MSTRG.40307.1,3,36,106,102,49,51
ENSDART00000149456,0,28,16,0,0,21
MSTRG.37192.5,0,0,109,0,0,0
ENSDART00000017726,0,659,703,1181,584,1574
MSTRG.10112.1,0,22,195,11,12,30
MSTRG.23799.1,0,0,0,0,10,0
ENSDART00000158664,0,0,0,0,0,0
MSTRG.10003.1,0,5,12,0,0,0
ENSDART00000019925,23,32,206,151,138,126
MSTRG.31362.2,36,204,174,372,203,198
ENSDART00000024967,0,38,57,90,66,103
MSTRG.22697.2,0,0,0,0,85,35
MSTRG.37824.1,0,4,21,56,3,9
MSTRG.9048.1,0,12,19,0,0,0
ENSDART00000155448,0,0,0,0,0,0
MSTRG.44930.1,0,9,19,3,16,6
MSTRG.37965.1,0,79,94,32,33,102
MSTRG.36881.1,0,0,0,14,0,0
ENSDART00000010862,0,107,161,132,128,246
MSTRG.24784.1,0,6,0,11,0,0
MSTRG.19172.1,0,5,23,2,4,2
MSTRG.10758.1,0,0,0,0,19,0
ENSDART00000148329,0,5,13,0,0,0
ENSDART00000022866,104,415,1156,730,417,414
ENSDART00000111774,1,129,95,151,187,191
MSTRG.36793.1,0,0,4,0,21,0
ENSDART00000148321,19,17,57,35,36,73
ENSDART00000148323,0,0,0,0,0,0
ENSDART00000148322,0,79,5,1,40,11
ENSDART00000148325,0,1,1,23,1,2
ENSDART00000148324,0,0,0,0,0,0
ENSDART00000148327,0,10,0,0,25,51
ENSDART00000148326,0,192,351,221,357,407
ENSDART00000150125,0,0,0,0,0,0
ENSDART00000118179,0,0,1,0,0,0
MSTRG.2004.1,15,47,52,179,32,63
ENSDART00000150121,0,0,0,75,102,38
ENSDART00000081779,7,92,247,214,211,293
ENSDART00000006615,16,31,37,97,60,71
ENSDART00000006612,3,20,222,25,116,285
ENSDART00000006618,0,0,0,0,11,0
ENSDART00000006619,0,0,0,0,16,0
ENSDART00000118176,0,0,0,0,0,0
MSTRG.32741.1,0,1,0,0,11,0
MSTRG.9005.1,0,5,53,1,17,14
MSTRG.29472.1,55,390,630,584,631,606
MSTRG.2584.1,421,2340,4335,4955,254,506
MSTRG.2584.2,64,891,1109,479,3250,3857
MSTRG.3876.1,0,0,2,0,19,0
ENSDART00000150128,0,6,0,11,12,23
ENSDART00000156630,0,0,0,0,0,0
ENSDART00000090171,0,15,23,0,0,28
MSTRG.42588.1,0,19,0,6,0,0
MSTRG.9393.1,0,0,29,6,0,4
MSTRG.5296.1,0,0,0,5,14,7
ENSDART00000045933,23,138,129,226,161,287
MSTRG.30569.2,0,0,0,0,409,0
MSTRG.23637.1,0,0,0,14,0,0
MSTRG.14127.1,0,16,65,16,32,17
MSTRG.13527.1,0,5,0,16,0,0
MSTRG.13243.1,3,16,2,14,7,8
MSTRG.19398.1,45,158,293,661,344,453
MSTRG.28814.1,0,2,0,37,0,0
MSTRG.15420.1,0,12,0,9,2,15
ENSDART00000110696,0,2,0,0,0,5
ENSDART00000110697,0,129,301,177,230,351
ENSDART00000110690,0,0,7,43,2,4
MSTRG.28990.1,0,18,0,20,9,21
ENSDART00000110692,0,0,0,0,0,0
ENSDART00000110698,0,0,0,0,0,0
ENSDART00000110699,22,95,94,652,379,563
MSTRG.3597.3,0,0,0,85,0,0
ENSDART00000131908,0,0,0,0,0,9
MSTRG.17890.1,0,98,72,59,97,103
ENSDART00000126219,0,0,0,0,0,0
ENSDART00000126215,33,744,1065,1376,1016,1891
ENSDART00000131900,0,0,0,0,0,0
ENSDART00000131903,0,0,1,3,4,8
ENSDART00000126216,0,0,0,0,0,0
ENSDART00000126211,0,0,8,22,0,0
ENSDART00000131904,0,10,7,10,10,13
ENSDART00000131907,0,32,76,16,18,160
ENSDART00000131906,0,8,23,4,10,8
MSTRG.41482.1,0,2,0,2,8,2
MSTRG.23397.1,0,3,0,20,0,0
ENSDART00000081772,0,122,99,148,182,113
MSTRG.22699.1,40,333,389,589,384,536
MSTRG.45074.1,7,58,131,137,152,139
ENSDART00000016057,16,158,578,376,296,560
ENSDART00000041942,152,711,1330,1338,1138,1706
ENSDART00000176437,0,34,30,78,29,36
MSTRG.5491.1,0,11,3,0,2,2
MSTRG.7994.1,0,6,9,2,19,11
MSTRG.44979.1,0,0,3,10,4,4
ENSDART00000109321,0,0,0,0,47,3
ENSDART00000024331,53,7,154,101,7,17
ENSDART00000170948,0,0,0,0,0,0
ENSDART00000058894,0,0,0,18,0,0
ENSDART00000170946,0,1,4,4,6,1
ENSDART00000170947,0,0,0,0,0,0
ENSDART00000170944,5,13,45,49,37,91
MSTRG.7659.1,0,0,18,41,35,41
ENSDART00000170942,98,549,1099,1449,1394,1573
ENSDART00000170943,0,0,0,0,0,0
ENSDART00000170941,0,0,0,0,0,2
MSTRG.33101.1,0,0,20,0,0,0
ENSDART00000058892,0,0,0,0,0,0
ENSDART00000171093,0,4,0,11,22,4
ENSDART00000171092,0,0,0,0,0,0
ENSDART00000171091,0,304,426,151,377,436
ENSDART00000171090,3,0,0,67,20,40
ENSDART00000171097,0,184,203,195,262,16
ENSDART00000171095,0,0,0,0,6,0
ENSDART00000171094,0,0,0,0,0,8
MSTRG.16943.1,8,16,0,14,25,10
ENSDART00000171099,0,0,33,0,0,0
ENSDART00000171098,0,3,0,0,5,8
MSTRG.33475.1,0,0,0,0,11,0
MSTRG.24353.1,0,37,61,20,47,57
MSTRG.10628.1,6,19,84,37,37,52
MSTRG.10628.2,0,0,0,0,7,12
ENSDART00000135116,0,24,3,8,14,9
MSTRG.24022.1,0,0,0,16,0,0
MSTRG.8165.1,0,2,0,13,2,3
ENSDART00000135113,34,10,27,21,125,20
ENSDART00000005738,0,122,97,73,13,95
MSTRG.1808.1,2,2,10,0,4,18
MSTRG.1693.1,4,7,13,16,18,23
ENSDART00000005733,16,54,132,112,59,123
ENSDART00000135118,0,54,531,75,154,49
ENSDART00000135119,0,0,0,0,0,0
MSTRG.24163.1,56,653,1953,1130,1014,575
MSTRG.5298.1,0,0,0,0,13,0
MSTRG.24163.4,0,595,158,94,15,28
MSTRG.31257.1,0,12,0,0,0,0
ENSDART00000036513,23,175,384,260,101,139
MSTRG.19609.1,4,163,349,187,210,308
ENSDART00000128212,0,0,0,0,0,0
MSTRG.4827.1,0,0,0,10,0,0
ENSDART00000128216,0,0,0,0,0,0
ENSDART00000128215,2,27,27,48,4,44
ENSDART00000109663,0,104,0,40,185,113
ENSDART00000103323,0,0,0,0,0,0
ENSDART00000109667,36,569,738,934,875,1173
ENSDART00000109666,0,29,32,24,59,134
ENSDART00000109665,0,5,0,0,0,0
ENSDART00000130692,223,1664,2679,1045,757,1104
MSTRG.31735.1,0,0,0,3,16,0
ENSDART00000130696,0,170,191,157,253,255
ENSDART00000130697,0,0,0,0,0,0
ENSDART00000130695,140,248,452,161,558,500
ENSDART00000172540,0,40,0,0,0,4
ENSDART00000172541,0,0,0,0,0,0
ENSDART00000172542,0,0,0,0,0,0
ENSDART00000172543,0,0,0,0,0,0
ENSDART00000172544,124,914,1928,1671,1171,1852
ENSDART00000172545,35,538,874,816,713,1282
ENSDART00000172546,0,506,0,937,1508,1872
ENSDART00000091497,0,22,0,48,66,56
MSTRG.35500.1,0,15,1,27,0,16
ENSDART00000172549,13,28,69,106,32,28
MSTRG.19674.1,0,5,9,3,19,14
MSTRG.29162.1,11,2,5,20,21,14
ENSDART00000169671,0,0,0,0,0,0
ENSDART00000073953,32,146,378,381,236,363
ENSDART00000073950,0,463,526,473,84,297
ENSDART00000073957,10,114,97,154,129,171
ENSDART00000077702,0,35,46,75,68,53
MSTRG.36389.2,0,2,31,40,1,42
MSTRG.36389.1,0,6,0,26,30,29
ENSDART00000077707,9,93,97,232,147,221
MSTRG.32136.1,0,0,0,13,0,7
ENSDART00000008663,8,0,0,0,0,0
ENSDART00000145731,0,0,0,0,0,0
ENSDART00000173633,0,38,121,0,63,47
ENSDART00000173632,0,0,0,0,0,3
ENSDART00000173635,0,0,0,0,0,9
ENSDART00000173634,25,181,154,285,267,302
MSTRG.9805.3,0,20,30,1,8,4
ENSDART00000173636,0,0,0,0,15,0
ENSDART00000173639,0,0,0,3,0,3
ENSDART00000173638,10,0,0,0,0,0
MSTRG.32095.1,0,0,0,5,0,10
ENSDART00000138447,19,52,125,87,168,21
MSTRG.30191.1,0,18,32,7,4,9
ENSDART00000138445,0,0,0,0,0,0
ENSDART00000145732,149,87,2124,2150,1918,1287
ENSDART00000138443,0,0,0,0,0,0
ENSDART00000138442,0,0,0,0,0,9
ENSDART00000138441,0,0,0,0,0,0
MSTRG.6972.2,122,583,986,755,914,979
MSTRG.6972.5,1,245,476,330,347,538
MSTRG.27229.1,0,6,5,1,23,5
MSTRG.2471.1,0,3,23,0,0,0
ENSDART00000101938,0,0,0,0,0,0
MSTRG.30358.1,0,3,0,8,0,0
ENSDART00000031154,0,0,0,5,129,79
ENSDART00000022379,19,140,321,218,198,244
ENSDART00000131128,0,173,306,238,486,95
ENSDART00000168060,0,0,0,0,14,0
ENSDART00000131121,0,166,151,227,172,241
ENSDART00000131120,0,0,2,0,0,0
MSTRG.34915.2,0,3,2,0,87,130
ENSDART00000151234,19,128,327,242,157,220
ENSDART00000022377,0,2,0,20,3,16
ENSDART00000139314,0,0,0,0,0,9
ENSDART00000139315,0,0,5,0,0,0
ENSDART00000139316,0,38,10,0,44,7
ENSDART00000139317,0,9,0,0,0,7
ENSDART00000139310,113,630,1447,966,1032,1124
ENSDART00000144795,30,191,926,202,401,14
ENSDART00000139312,0,18,6,13,0,8
ENSDART00000139313,0,0,0,0,0,0
ENSDART00000139318,0,21,24,16,14,23
ENSDART00000139319,0,0,0,0,0,0
MSTRG.16913.1,0,13,10,33,8,14
ENSDART00000160316,0,0,3,4,0,7
MSTRG.10317.1,36,266,665,268,211,233
MSTRG.24935.1,0,1,3,26,0,2
ENSDART00000025509,0,1,2,1707,4,0
ENSDART00000155288,0,20,54,0,19,12
ENSDART00000155289,6,13,3,63,68,15
MSTRG.2493.1,27,74,177,497,71,114
ENSDART00000155285,5,17,37,29,18,3
ENSDART00000155286,0,0,0,0,0,0
MSTRG.16126.1,0,4,0,2,43,8
ENSDART00000155280,0,22,55,53,29,27
ENSDART00000155281,0,0,0,0,0,0
ENSDART00000155282,0,0,0,0,0,0
MSTRG.28469.1,16,40,84,110,78,160
MSTRG.2199.1,0,2,12,0,0,4
MSTRG.31259.1,0,0,0,13,0,0
ENSDART00000063950,24,416,607,574,521,815
MSTRG.875.1,0,9,25,4,23,9
MSTRG.20977.1,0,271,226,406,390,491
MSTRG.31628.1,12,41,56,11,30,108
MSTRG.9422.1,0,11,33,15,16,34
MSTRG.956.1,0,16,0,0,0,0
ENSDART00000169678,0,21,0,21,25,36
ENSDART00000098239,0,28,0,0,0,16
MSTRG.19500.1,6,37,33,32,15,32
ENSDART00000015240,0,70,23,10,9,119
ENSDART00000106329,0,7,7,10,10,23
MSTRG.26269.1,3,6,25,40,19,51
MSTRG.29944.3,0,0,0,61,0,0
ENSDART00000168065,0,0,0,0,6,0
ENSDART00000051529,31,202,138,417,317,468
MSTRG.29303.1,0,33,56,23,17,37
ENSDART00000177020,0,29,95,48,46,84
ENSDART00000177021,0,1,1,19,24,1
ENSDART00000177022,0,0,0,0,0,0
ENSDART00000177023,0,0,0,0,0,0
ENSDART00000177024,0,29,0,25,41,83
ENSDART00000177025,0,0,0,0,0,0
ENSDART00000177026,46,289,530,639,526,636
ENSDART00000177027,0,0,0,0,0,0
ENSDART00000177028,0,0,0,0,0,0
MSTRG.30173.1,0,93,517,112,91,47
MSTRG.30173.4,0,2,16,0,46,3
MSTRG.6262.1,3,0,8,0,53,62
ENSDART00000147081,0,0,0,0,0,0
ENSDART00000147080,0,4,0,0,0,1
ENSDART00000147083,0,19,15,48,9,9
ENSDART00000147085,11,3,1,1,2,12
ENSDART00000147084,0,1,0,1,0,4
MSTRG.27000.1,15,83,164,69,93,82
ENSDART00000147086,0,50,76,164,85,103
ENSDART00000147089,0,200,0,0,163,174
ENSDART00000147088,0,0,0,0,5,0
MSTRG.30835.1,0,0,0,11,0,0
ENSDART00000168067,0,0,0,0,0,0
ENSDART00000146938,0,1,0,0,0,4
ENSDART00000146932,0,12,11,36,1,12
ENSDART00000146933,54,209,211,780,422,419
ENSDART00000158939,49,556,1094,460,784,1489
ENSDART00000146931,0,0,0,0,0,0
ENSDART00000146936,0,0,0,0,0,0
ENSDART00000146934,0,0,0,0,0,0
ENSDART00000146935,0,5,4,18,16,7
ENSDART00000135927,0,0,0,0,0,0
ENSDART00000135926,0,0,0,0,0,0
ENSDART00000135925,0,0,0,10,0,0
ENSDART00000135924,0,63,100,90,212,184
ENSDART00000135923,0,0,0,0,0,0
ENSDART00000152778,1,1,1,2,1,1
ENSDART00000135921,0,0,0,0,0,2
ENSDART00000135920,0,20,17,18,6,8
ENSDART00000152775,0,0,0,0,0,0
ENSDART00000152777,0,508,346,648,616,710
ENSDART00000152776,0,0,0,0,0,0
ENSDART00000152771,0,0,0,0,0,0
ENSDART00000152770,0,0,2,0,0,0
ENSDART00000135929,0,4,10,0,0,8
ENSDART00000152772,0,86,88,159,115,117
ENSDART00000014190,15,157,456,530,384,53
MSTRG.9633.1,0,4,23,14,31,0
MSTRG.31385.1,3,40,27,13,6,7
ENSDART00000101671,390,3101,3952,4664,1100,488
ENSDART00000101673,0,0,0,0,0,0
MSTRG.38469.1,12,213,356,442,328,326
ENSDART00000169927,0,107,326,304,126,81
ENSDART00000112234,0,0,167,41,167,65
ENSDART00000004504,47,1411,2529,2606,2528,2764
ENSDART00000170551,0,0,0,0,0,0
ENSDART00000170550,0,0,0,0,0,0
ENSDART00000170553,0,15,59,47,36,45
ENSDART00000170552,0,0,0,0,0,0
ENSDART00000170555,0,10,160,3,5,16
ENSDART00000170554,0,7,38,0,11,15
ENSDART00000170557,0,0,0,0,0,0
ENSDART00000170556,0,0,0,0,0,0
ENSDART00000170559,0,0,0,0,0,0
ENSDART00000170558,0,3,5,1,1,1
ENSDART00000078284,0,0,0,0,0,0
ENSDART00000036644,0,0,0,0,0,0
ENSDART00000078283,7,179,348,318,264,413
ENSDART00000036646,0,0,0,0,0,0
ENSDART00000103293,87,519,649,628,764,851
ENSDART00000013629,0,0,0,0,0,0
MSTRG.27428.1,55,409,893,1009,574,919
MSTRG.26918.1,2,21,43,57,47,75
ENSDART00000142305,0,0,2,1,10,2
ENSDART00000059140,28,249,599,907,765,866
ENSDART00000142301,0,0,0,0,0,0
ENSDART00000142303,0,12,0,7,0,8
ENSDART00000142302,0,2,0,0,4,1
MSTRG.33359.1,0,0,0,0,0,22
ENSDART00000059143,0,0,0,0,0,0
ENSDART00000010068,0,61,29,54,53,55
ENSDART00000063400,26,236,354,296,320,198
MSTRG.20670.3,0,0,0,29,0,0
MSTRG.8213.1,0,18,9,11,35,22
MSTRG.35033.1,0,8,0,0,0,0
ENSDART00000067380,0,14,4,23,4,4
ENSDART00000059613,0,0,0,0,9,0
ENSDART00000059619,6,99,81,63,89,97
MSTRG.20842.2,0,0,0,0,33,0
ENSDART00000127875,70,671,1591,1408,1275,1512
MSTRG.8230.1,2,10,6,12,0,11
ENSDART00000127870,0,0,0,0,0,0
MSTRG.11442.1,0,0,6,6,8,5
MSTRG.40920.1,0,4,24,2,0,4
ENSDART00000127878,0,3,8,11,0,0
ENSDART00000151432,0,0,0,0,0,0
MSTRG.7722.1,0,0,32,0,0,1
ENSDART00000100989,0,0,15,22,2,16
MSTRG.41784.1,0,0,48,11,1,10
ENSDART00000100987,0,0,0,0,0,0
ENSDART00000145740,0,0,0,0,0,0
ENSDART00000157619,95,147,402,444,259,539
ENSDART00000157618,0,15,39,49,61,47
ENSDART00000092426,0,0,0,0,0,0
ENSDART00000157614,0,0,0,0,0,0
ENSDART00000157617,0,0,0,0,1,0
ENSDART00000157616,0,37,19,70,75,79
ENSDART00000157611,0,0,2,0,2,3
ENSDART00000157610,0,0,0,0,0,0
ENSDART00000157613,0,0,0,0,0,0
ENSDART00000157612,0,0,1,0,1,1
MSTRG.6893.1,0,0,0,22,0,0
ENSDART00000139288,0,5,0,0,0,0
ENSDART00000112099,20,117,0,196,74,107
ENSDART00000109195,0,5,1,80,0,7
ENSDART00000009149,51,239,468,399,226,433
MSTRG.27101.1,3,44,131,73,115,145
MSTRG.14150.1,0,16,0,0,0,0
ENSDART00000085135,19,360,682,788,787,932
MSTRG.5279.1,0,0,37,3,0,6
ENSDART00000145653,0,0,0,0,0,0
ENSDART00000145650,0,0,0,0,0,0
ENSDART00000145656,36,395,511,447,550,635
ENSDART00000145657,0,0,0,0,0,0
MSTRG.27080.1,0,6,28,34,10,8
ENSDART00000145655,0,9,0,4,53,15
MSTRG.40342.1,0,19,56,32,50,61
MSTRG.22457.2,19,0,18,6,7,19
ENSDART00000079578,0,0,0,0,0,0
ENSDART00000143158,7,96,136,183,114,183
MSTRG.29912.1,0,0,9,0,21,2
MSTRG.22424.1,0,6,26,0,2,11
ENSDART00000162248,0,0,0,86,58,8
MSTRG.1169.1,12,30,52,30,10,47
ENSDART00000162242,0,0,0,0,0,0
ENSDART00000162243,12,82,75,115,116,98
ENSDART00000162240,0,7,0,0,0,0
ENSDART00000162241,0,56,70,33,51,85
ENSDART00000162246,11,132,278,237,145,203
ENSDART00000162247,0,0,0,0,0,1
ENSDART00000162244,0,0,0,0,0,0
ENSDART00000162245,1,4,0,0,0,6
ENSDART00000168899,34,2064,3668,2737,2084,3413
MSTRG.15804.2,0,2,12,0,1,2
ENSDART00000151296,0,0,0,0,0,0
ENSDART00000168891,0,0,0,0,6,0
ENSDART00000168890,0,34,19,206,103,13
ENSDART00000168893,0,0,3,21,0,0
ENSDART00000168892,0,0,0,0,0,0
ENSDART00000168895,0,0,0,0,0,0
ENSDART00000151295,0,1,41,1,0,1
ENSDART00000168897,20,208,421,533,243,459
MSTRG.15901.1,0,98,364,118,98,142
ENSDART00000161919,0,0,0,0,0,0
ENSDART00000161918,0,0,0,0,0,0
ENSDART00000161915,0,0,0,0,0,0
ENSDART00000161914,0,73,103,124,107,110
ENSDART00000161913,15,219,297,379,208,247
ENSDART00000063544,6,176,231,98,142,313
ENSDART00000161911,0,22,0,0,55,8
ENSDART00000161910,0,0,0,0,0,0
MSTRG.37861.1,0,3,0,16,0,0
ENSDART00000166492,0,0,0,0,0,3
ENSDART00000166491,0,0,0,0,0,0
ENSDART00000166490,0,0,0,0,0,11
ENSDART00000166497,0,38,74,122,123,170
ENSDART00000166496,121,1193,2168,1936,1996,1763
ENSDART00000166495,0,0,0,0,3,18
ENSDART00000166499,14,71,64,113,117,104
ENSDART00000166498,0,33,76,151,69,89
MSTRG.1500.1,0,0,0,0,11,0
ENSDART00000012758,26,186,200,716,750,572
ENSDART00000012759,87,708,959,1157,936,1240
MSTRG.20584.1,0,0,4,0,15,2
ENSDART00000167548,5,2,18,6,0,43
ENSDART00000167549,0,46,110,59,38,105
ENSDART00000167546,0,0,0,0,0,0
ENSDART00000167547,0,0,8,36,59,36
ENSDART00000167544,0,0,1,0,0,0
ENSDART00000167545,43,162,285,309,277,292
ENSDART00000167542,0,0,0,0,0,0
ENSDART00000167543,0,0,0,0,0,0
ENSDART00000167540,0,0,0,0,8,44
ENSDART00000167541,0,0,0,0,0,1
MSTRG.43314.1,8,167,65,65,112,133
MSTRG.16696.1,0,0,0,10,0,0
MSTRG.29598.2,0,0,0,11,0,2
MSTRG.22029.1,0,0,0,99,266,0
MSTRG.22029.4,43,413,1132,954,650,882
ENSDART00000115404,3,76,49,81,98,98
ENSDART00000115405,0,0,0,0,0,0
ENSDART00000115403,0,97,284,239,229,131
ENSDART00000099744,0,0,0,0,0,0
ENSDART00000099748,0,192,374,245,312,267
ENSDART00000099749,0,2,0,0,4,23
ENSDART00000115408,0,0,0,0,9,0
ENSDART00000115409,12,19,28,463,80,496
ENSDART00000178627,0,25,0,0,138,4
ENSDART00000178626,0,1,3,7,1,2
MSTRG.13920.1,0,0,32,25,51,20
ENSDART00000178624,0,0,0,0,0,0
ENSDART00000178623,0,0,0,3,0,0
ENSDART00000178622,0,0,0,80,10,27
ENSDART00000178621,0,0,0,0,0,0
MSTRG.40561.1,14,46,84,15,35,24
MSTRG.39438.1,0,0,0,32,0,0
ENSDART00000178629,0,0,0,0,0,0
ENSDART00000178628,0,0,0,0,0,0
ENSDART00000159077,39,239,368,809,851,922
ENSDART00000159076,0,40,40,0,7,50
ENSDART00000159075,0,0,0,3,8,0
ENSDART00000159074,0,4,0,55,49,3
ENSDART00000159073,0,2,2,8,8,8
ENSDART00000159072,0,0,0,0,8,2
ENSDART00000159071,0,4,0,79,9,13
ENSDART00000159070,41,243,504,695,727,907
ENSDART00000159079,0,0,0,0,0,1
ENSDART00000159078,0,28,19,73,81,71
MSTRG.40869.2,0,475,270,0,0,785
MSTRG.40869.1,48,1,506,782,223,6
MSTRG.9706.2,22,27,26,8,47,8
