Geneid	Length	Sample.A	Sample.B	Sample.C	Sample.D	Sample.E	Sample.F
uc029uhc.1	40	0	0	0	0	0	0
uc008ncl.2	41	0	0	0	0	0	0
uc008ncm.1	31	0	0	0	0	0	0
uc008ncn.2	33	0	0	0	0	0	0
uc008nco.2	100	0	0	0	0	0	0
uc008ncp.1	32	0	0	0	0	0	0
uc008ncq.2	66	0	0	0	0	0	0
uc008ncr.2	83	0	0	0	0	0	0
uc029uhd.1	32	0	0	0	0	0	0
uc008ncs.1	47	0	0	0	0	0	0
uc008nct.2	78	0	0	0	0	0	0
uc008ncu.2	31	0	0	0	0	0	0
uc008ncv.1	32	0	0	0	0	0	0
uc008ncw.2	64	0	0	0	0	0	0
uc008ncy.2	141	0	0	0	0	0	0
uc008nda.2	83	0	0	0	0	0	0
uc008ndb.1	67	0	0	0	0	0	0
uc008ndc.1	31	0	0	0	0	0	0
uc008ndd.2	55	0	0	0	0	0	0
uc008nde.2	35	0	0	0	0	0	0
uc008ndg.1	32	0	0	0	0	0	0
uc029uhe.1	29	0	0	0	0	0	0
uc008ndh.2	193	0	0	0	0	0	0
uc008ndj.1	35	0	0	0	0	0	0
uc008ndk.2	105	0	0	0	0	0	0
uc008ndl.2	47	0	0	0	0	0	0
uc008ndn.2	158	0	0	0	0	0	0
uc008ndo.2	46	0	0	0	0	0	0
uc008ndp.2	173	0	0	0	0	0	0
uc029uhf.1	29	0	0	0	0	0	0
uc008ndr.1	69	0	0	0	0	0	0
uc008nds.2	36	0	0	0	0	0	0
uc029uhg.1	42	0	0	0	0	0	0
uc008ndt.2	47	0	0	0	0	0	0
uc029uhh.1	30	0	0	0	0	0	0
uc029uhi.1	28	0	0	0	0	0	0
uc008ndu.1	409	1937	3372	5103	3598	2548	4549
Q8C0X8	2682	0	0	0	0	0	0
Q3UVN5	1486	1615	4009	2579	2287	3414	2431
uc008ndx.2	2122	18	60	62	22	80	40
NP_001289008	1785	0	0	0	0	0	0
NP_001289009	1781	0	0	0	0	0	0
Q3UKJ3	1892	0	0	0	0	0	0
P26883	1657	0	0	0	0	0	0
uc008neb.2	1544	0	0	0	0	0	0
Q99JZ0	1398	465	935	141	82	1520	82
Q80U23-2	4951	0	0	3	3	0	2
Q80U23	4651	0	0	0	0	0	0
Q80U23-3	4543	0	0	0	0	0	0
A2AU37	1659	0	0	0	0	0	0
uc008neh.1	2090	0	0	0	5	0	5
A2AU34	1959	3	8	185	50	10	82
Q8BHL8	3559	0	0	3	0	0	0
NP_001292173	3323	0	0	0	0	0	0
uc008nem.2	2684	5	12	2	3	10	5
uc008nen.1	1612	0	0	0	0	0	0
uc008neo.1	579	0	0	0	0	0	0
Q8BJ73	2371	45	3	0	0	5	0
Q9WVH6	1530	0	0	9	0	0	0
uc012cfz.1	89	0	0	0	3	0	0
Q8R184	2224	5742	12521	6671	2401	13793	2348
Q9D6X5	2766	28	7	6	0	3	5
Q9D6X5-2	2137	0	0	0	0	0	0
Q8BTH6	3395	0	0	0	0	0	0
A2AQU8	2812	3286	15621	13398	3008	16738	5349
Q60756	931	70	270	55	50	110	45
Q9D0E8	1398	40	95	41	38	100	28
Q60737	4204	1726	2910	2573	2822	2746	2805
uc008ney.1	442	0	3	0	0	0	0
Q9D9I4	1936	0	0	0	0	0	0
uc012cgc.1	1940	2	0	0	0	0	0
uc012cgd.2	804	1512	1580	857	823	1410	890
Q9WUB0	2597	1767	3542	3319	2863	2895	2693
uc012cgf.1	344	3	5	2	2	0	5
uc029uhj.1	119	0	0	0	0	0	0
Q8K4K2	2051	608	1403	580	365	825	400
uc008nfg.2	1997	2	0	0	0	0	0
Q5HZK2	1380	0	0	0	0	0	0
Q04890	4435	150	460	529	380	303	403
Q8BPK2	3089	223	635	365	275	488	268
Q8BJX2	1684	0	0	0	0	0	0
B2RQ99	1687	0	0	0	0	0	0
uc012cgh.2	1725	0	0	0	0	0	0
uc012cgi.2	1625	0	0	0	0	0	0
Q30KP0	624	0	5	0	0	0	0
Q30KP3	690	0	0	0	0	0	0
Q8BVC1	625	0	0	0	0	0	0
Q30KN7	647	0	0	0	0	0	0
Q3V2L0	397	0	0	0	0	0	0
Q8BGW9	405	0	5	0	0	3	0
Q8C5Z4	426	0	0	0	0	0	0
Q8K3I8	394	0	0	0	0	0	0
Q3V490	388	0	0	0	0	0	0
Q8K3U4	468	0	0	0	0	0	0
Q30KN8	293	0	0	0	0	0	0
O35929	1603	0	0	7	18	3	15
uc008nfx.1	3179	0	0	2	0	0	0
uc008nfy.1	756	0	0	0	0	0	0
Q9D8V0-2	4499	313	368	359	310	287	308
Q6PGJ8	1096	48	55	45	42	70	40
Q9D8V0-4	5402	27	33	21	20	22	12
Q9D8V0	5202	0	0	0	0	0	0
Q9CQ21	795	227	495	361	358	418	313
uc056zqa.1	4041	3	0	0	2	5	8
Q6GTZ3	934	75	198	445	330	165	258
Q91W29	788	10	5	80	85	2	137
O35843	1450	0	3	3	0	0	5
Q64373-2	1994	0	0	0	0	0	0
Q64373	2877	25	57	11	10	75	15
uc057bou.1	3257	8	2	0	0	3	0
Q64373-3	2308	68	100	9	2	137	0
A2APB8	4417	1543	1055	795	105	640	205
uc033hqw.1	60	0	0	0	0	0	0
Q8VCR8	2948	10	12	5	0	10	0
Q61574	1311	237	1185	102	38	780	45
Q8R4V2	3121	0	25	2	0	3	0
Q8R4V2-2	715	0	0	0	0	0	0
A0A0A0MQD6	681	0	0	0	0	0	0
A2APC3-2	1602	0	0	0	0	0	0
A7E1Z2	1317	0	0	0	0	0	0
A2APC3	2939	0	0	0	0	0	0
uc008ngy.1	1764	0	0	0	0	0	0
P59048	1229	880	1846	936	862	1570	758
Q5GH64	2711	0	0	0	0	0	0
Q8VCC6	2205	0	0	0	0	0	0
uc012cgp.2	2280	0	0	0	0	0	0
NP_663511	4468	2	2	2	23	0	8
P08103	2092	73	370	27	2	328	3
Q8BH24	4133	1283	2331	925	880	1987	918
Q6IR25	2702	8	10	16	5	10	10
Q922V9	2332	2	3	3	3	5	5
Q3UYP3	3072	5	20	94	123	20	120
Q925T4	5657	340	620	315	260	533	238
uc056zqc.1	3899	20	20	9	5	25	3
uc008nhl.1	2450	8	3	15	5	5	3
Q91ZW2	5603	0	0	0	0	0	0
E9Q686	7109	0	0	0	0	0	0
E9PZ15	7106	0	0	0	0	0	0
Q61771	5631	490	622	814	1403	713	1378
uc008nhr.2	1898	28	57	91	122	23	105
P59598	6674	1218	5582	5888	4629	5466	4686
NP_001001986	5615	3	8	7	12	0	7
Q3UH85	6400	0	0	0	0	0	5
uc008nhw.1	2398	2	0	0	0	0	0
NP_001182319	3288	0	2	0	3	0	5
Q8BG94	4146	0	0	0	0	0	0
Q8BQS7	3517	8	30	14	0	25	3
O88509	4324	0	0	0	0	0	0
Q3KR45	4212	0	0	0	0	0	0
O88509-2	4264	0	0	0	0	0	0
Q541E5	4135	0	0	0	0	0	0
O88509-3	4075	0	0	0	0	0	0
Q61166	7327	4253	12154	20859	18680	10627	21835
uc012cgq.1	782	0	0	0	0	0	0
uc008nil.1	1463	0	0	9	5	0	2
NP_001291977	1232	0	0	0	0	0	0
A0A0R4J084	1157	0	0	0	0	0	0
Q8C1E1	1730	0	0	2	0	3	0
Q8BU51	1667	0	0	0	0	0	0
Q80ZU7	1821	0	0	0	0	0	0
A2BGH0	2115	0	0	0	0	0	0
A2BGH0-2	1479	0	0	0	0	0	0
Q0VGU8	1572	0	0	0	0	0	0
P07743	961	0	0	0	0	0	0
Q80X83	1110	0	0	0	0	0	0
Q9D9J8	1105	0	0	0	0	0	0
P97361	1104	0	0	0	0	0	0
Q9CQX3	1085	0	0	0	0	0	0
uc012cgt.1	1006	0	0	0	0	0	0
Q61114	1712	3	72	2	0	95	0
Q3UQ05	1637	5	23	2	0	40	0
Q80XI7	2038	0	0	0	0	0	0
A2AJD1	2046	0	0	0	0	0	0
Q8BTW8	1970	102	190	114	173	93	160
Q3UW67	1214	0	0	2	0	3	3
NP_033254	992	0	0	0	0	0	0
A2AKD7	2115	423	775	315	312	722	380
uc056zqe.1	4568	0	15	5	2	2	0
NP_001272375	6076	0	0	0	0	0	0
O70374	6080	0	0	0	0	0	0
A0A0R4J1D5	6077	0	0	0	0	0	0
uc056zqf.1	3307	18	7	20	5	5	5
Q9D6J4	1810	0	0	0	0	0	0
Q9D6J4-2	1738	0	0	0	0	0	0
Q9DAQ3	733	2	0	0	0	2	0
A2AKE7	1501	0	7	3	0	0	5
Q9CYB4	2695	30	25	2	5	13	0
Q61501	2739	55	40	9	5	15	3
Q9JJW0	1468	2725	1415	620	725	1814	778
uc008njn.1	1627	8	0	0	2	0	5
Q6PGC9	3224	202	173	155	210	140	212
Q9D8B3	1840	6472	11691	7449	6128	11361	7064
Q64012	1759	0	0	29	28	3	33
Q3U3F6	1794	0	0	0	0	0	0
uc008njs.2	1792	0	0	0	0	0	0
uc008nju.2	831	0	0	0	0	0	0
Q99L45	2513	3546	6524	5744	3566	5319	4462
E0CXJ3	3860	50	52	107	90	33	62
uc012cgz.1	281	0	0	0	0	0	0
uc008njy.1	1906	0	0	0	0	0	0
Q03288	692	0	0	0	0	0	0
uc029uhk.1	1394	0	0	0	0	0	0
uc008nkb.1	3956	0	0	0	0	0	0
uc008nkc.1	3754	0	0	0	0	0	0
Q8C863-2	2560	5	5	0	3	3	0
Q8C863	5389	1323	2655	1611	2132	2748	2080
uc057bov.1	2868	0	0	0	0	0	0
uc029uhl.1	28	0	3	0	0	0	0
P62627	686	0	0	0	0	0	0
uc056zqh.1	682	0	0	0	0	0	0
A2AVR9	930	0	0	0	0	0	0
uc056zqj.1	934	0	0	0	0	0	0
Q91VR7	1045	5	3	23	35	2	28
uc029uhm.1	989	0	0	0	0	0	0
Q3TAA8	1621	502	868	809	770	700	837
uc008nkj.1	3062	7	7	3	3	8	2
uc057bow.1	1626	0	0	0	3	3	0
uc012chb.1	109	0	0	0	0	0	0
uc029uhn.1	21	0	0	0	0	0	0
Q8CFU8	3934	3946	4163	4004	7874	3392	7988
uc008nkl.1	457	37	8	32	48	22	52
Q5XJV5	6874	0	0	0	0	0	0
F6M2J9	3898	0	0	0	0	0	0
F6M2K0	6222	0	0	0	0	0	0
F6M2K1	3413	0	0	0	0	0	0
A2AQN0	2379	10	13	0	5	7	10
Q99JP7	2611	20	5	177	260	10	250
A2AQN2	1184	0	0	0	5	0	0
Q8BY91	6750	15	7	5	10	8	3
Q9QXG4	2833	1033	387	118	230	320	225
A2AQN5	2890	8	10	6	12	7	5
uc008nkw.2	629	0	0	0	0	0	0
P51855	1963	0	0	0	0	0	0
NP_001278040	1828	0	0	0	0	0	0
uc008nkz.2	395	0	0	0	0	0	0
A2AQP0	6132	5	32	38	42	10	28
uc012chd.1	79	0	0	0	0	0	0
uc008nlb.1	540	0	0	3	0	0	0
Q9JLV2	3198	0	0	0	0	2	0
Q9JLV2-2	3174	0	0	0	0	0	0
uc008nle.1	2026	2	20	2	5	30	3
Q3TNI0	1518	0	0	0	0	0	3
Q8BJT9	2294	4940	4389	1320	1665	4056	1578
Q8K357	1727	3	5	35	10	0	12
Q64695	1504	0	0	0	0	0	0
Q9R0S2	4306	47	160	14	0	163	7
uc008nlk.2	1390	355	520	855	908	563	863
O55135	1495	1873	5544	3884	2212	5259	2693
B1AZQ4	1644	155	458	732	267	517	278
A2ARK0	2337	13	10	64	67	17	70
Q9CWU6	2671	115	118	123	163	125	110
uc008nlp.2	2255	0	0	0	0	0	0
P43027	2315	127	115	15	8	165	3
Q8BZX9	1290	0	2	0	0	0	0
Q60952	8061	0	0	0	0	0	0
E9Q5A8	7979	0	0	0	0	0	0
A3KGJ7	7977	0	0	0	0	0	0
uc012chl.1	6361	5	10	14	15	25	15
NP_796191	3553	0	0	0	0	0	0
E9Q1X6	1873	3	10	0	0	15	0
B7ZCN5	1579	0	3	9	0	0	8
Q9CQE7	1297	0	0	0	0	0	0
Q9CQE7-2	1330	2	10	0	3	7	0
Z4YL23	6105	230	30	14	0	58	0
F6UNQ3	734	0	0	0	0	0	0
B7ZCP3	2220	0	2	2	2	3	5
Q9JJF2	2004	0	5	9	2	12	3
uc008nme.2	5246	0	0	0	0	0	0
Q8C166	3596	0	0	0	0	0	0
Q8R4X3	3752	357	1140	1445	1405	980	1390
Q9Z1J3	2053	1300	2080	597	710	1703	595
A6QRH3	2005	13	15	6	5	30	3
P60603	630	1180	1508	1311	882	1639	1000
Q0VGU9	2595	113	208	216	257	142	202
Q3U313	2937	5	0	0	0	0	2
Q8VH51	2808	0	0	0	0	0	0
uc057box.1	1456	42	140	223	183	123	145
uc008nmt.1	187	0	0	0	0	0	0
uc008nmu.1	461	0	0	0	0	0	0
uc008nmv.2	763	0	0	0	0	0	0
uc008nmw.2	808	197	390	398	303	370	297
A2AV92	3005	2	5	5	3	5	0
Q8BLG0	5733	865	1605	1300	1325	1500	1400
uc008nna.1	2712	8	2	0	7	3	5
uc056zqk.1	2269	0	5	0	0	0	3
Q2M4I6	760	1105	1790	1050	862	1475	762
NP_001303684	2838	5	10	7	5	2	0
Q9D5U8	2106	0	0	0	0	0	0
Q9D5U8-2	2070	0	0	0	0	0	0
Q8CER4	4917	4902	6162	6338	4684	5736	5398
uc057boz.1	1480	5	5	2	7	7	0
uc008nng.2	3786	0	0	3	0	2	2
E9PV14	3093	5	13	23	25	7	27
A2AUK5	6963	7	2	21	23	8	15
A2AUK8	6454	0	0	0	0	0	0
NP_001278051	6046	0	0	0	0	0	0
A2AUK7	6043	0	0	0	0	0	0
B6ZHC4	279	0	0	0	0	0	0
Q9D2V5	3590	1095	1653	986	1008	1547	1155
uc029uhs.1	2527	0	0	0	0	0	0
B1AZP2	4859	0	0	0	0	0	0
B1AZP2-2	4850	0	0	0	0	0	0
B7ZNS2	4808	0	0	0	0	0	0
uc008nns.2	995	8	3	7	7	7	7
E9PUF2	5572	42	385	836	558	557	465
B1AZP2-3	3615	42	135	657	488	165	502
Q9CQ19	1083	120	350	130959	131466	270	154617
Q3TZS1	2782	0	0	0	0	0	0
Q8C0Y1	2899	3	3	25	27	17	38
uc008nnz.1	2109	8	18	45	107	20	65
uc008noa.2	1509	0	0	0	0	0	0
uc012chw.1	1223	0	0	0	0	0	0
uc029uht.1	1135	0	0	0	0	0	0
Q9CQT9	2677	1728	2075	1356	1192	1360	1000
Q8R4L0	2520	8	3	5	2	15	5
uc056zqm.1	2134	0	0	0	0	0	0
Q8VCV2	2683	7	0	0	3	0	0
Q9QYF9	5727	37	10	9	5	3	10
uc056zqn.1	3015	0	0	0	0	0	0
uc008noi.2	2375	0	0	0	0	0	0
Q9CYC5	2772	535	370	138	100	207	63
A2ACV6	13232	75	155	5754	6422	132	7458
E9PZS3	639	0	0	0	3	0	2
E9Q0K6	4010	0	0	0	0	0	0
F8WJE0	3887	0	0	0	0	0	0
Q6ZQM3	3882	18	12	45	62	10	83
E9PYG9	3261	0	0	11	25	2	13
Q3U754	1660	15	13	32	22	7	30
Q64701	4883	375	393	185	160	197	135
Q3UI58	2715	0	0	0	0	0	0
Q64701-2	2381	17	35	6	3	15	8
E9PYI4	3462	3	2	0	0	10	0
Q8C272	1701	0	0	0	2	0	0
Q9DBG6	2716	23190	18161	9116	7437	16450	7818
P16043	588	0	5	0	0	5	2
A2BGN7	1107	702	852	1798	2008	870	2215
uc057bpa.1	248	0	0	0	0	0	0
uc012cia.1	307	3	0	11	10	5	10
P05480	3887	5	10	2	5	0	5
Q80XU2	3869	0	0	0	0	0	0
P62951	2108	1472	4363	2771	1103	3625	1505
G3UWR7	1243	0	0	0	0	0	0
Q61979	1248	5	2	2	0	5	0
G3UWR4	1194	0	0	0	0	0	0
G3X9K1	1255	30	65	129	42	57	28
Q548P9	1167	0	0	0	0	0	0
uc012cib.1	598	0	0	0	0	0	0
Q9CWL8	2731	470	1210	925	893	910	942
A2ACD2	1363	0	0	0	0	0	0
Q91V83	3830	608	637	900	1180	558	1095
Q9CSU0	5189	3	0	0	0	0	3
Q9CSU0-2	4603	0	0	0	0	0	0
A0A0R4J195	4504	0	0	0	0	0	0
NP_001278065	4374	0	0	0	0	0	0
uc008npq.2	570	0	0	18	23	3	20
P21981	3549	9843	15430	11378	10487	13776	13401
NP_033399	1902	153	88	27	37	120	43
A2AC60	4523	0	0	0	0	0	2
uc008npu.2	590	2	0	0	0	0	0
Q8BWG4	3915	0	0	3	0	0	2
uc033hrc.1	62	0	0	0	0	0	0
Q67E05-3	1779	0	0	0	0	0	0
Q67E05	1770	0	0	0	0	0	0
NP_032515	1842	48	3	0	2	5	2
Q61805	3041	13751	4969	698	250	6444	202
uc008nqc.2	3172	10	22	30	15	25	10
uc008nqb.2	2940	0	0	0	0	0	0
uc012cie.1	4072	175	572	468	157	538	213
Q4G0K9	5864	0	0	0	0	0	0
uc008nqe.1	5944	0	0	0	0	0	0
uc008nqf.1	2355	0	0	0	0	0	0
Q8BQZ4-2	3868	7	20	9	10	5	7
E9Q0J2	8414	0	0	0	0	0	0
A2ACC6	8378	0	0	0	0	0	0
Q8R400	632	833	550	15	7	365	13
E9Q6X9	2028	53	80	344	92	95	75
uc008nqj.1	1554	0	0	0	0	0	0
uc012cii.1	5380	0	0	0	0	0	0
O35633-2	2334	0	0	0	0	0	0
O35633	2805	0	0	0	0	0	0
Q80US4-3	1935	5	10	0	0	7	0
A0A0A0MQ89	2377	0	0	0	0	0	0
uc012cij.1	2649	2	5	0	5	5	2
uc012cik.1	58	0	0	0	0	0	0
Q8VHQ3	8616	22	10	125	245	20	148
Q9D7I8	3985	328	252	484	440	148	365
Q8K1G9	4703	15	30	2	7	10	0
NP_001278073	3310	0	0	0	0	0	0
uc029uhv.1	1127	0	0	0	0	0	0
uc029uhw.1	607	0	0	0	0	0	0
Q3UQ74	1097	7	10	6	3	5	10
P54841	3389	490	1702	3247	1622	1488	1643
uc008nqx.1	3866	35	13	23	17	12	20
Q04750	3846	5314	21369	19026	9379	21717	11424
uc008nqz.1	4382	0	0	0	0	0	0
Q62077	4435	0	0	0	8	3	0
A2A4A6	4180	0	0	0	5	0	0
NP_067255	2490	3	5	11	5	3	8
uc008nrd.1	929	150	263	450	532	245	550
Q8C0Q2	4799	195	303	1185	725	235	1085
Q99PI4	3523	0	0	3	0	0	0
uc056zqr.1	1433	0	0	0	0	0	0
A2A4B1	3426	0	0	0	0	3	0
uc029uhx.1	22	0	0	0	0	0	0
A2A4B4	3417	0	0	0	0	0	0
P59900	3558	0	0	0	0	0	2
uc008nrm.1	798	0	0	3	10	0	2
A3KFM7	10579	0	0	0	0	0	0
uc012cim.2	10375	0	0	0	0	0	0
uc012cin.2	3308	0	0	0	0	0	0
uc008nro.2	721	0	0	0	0	0	0
A3KFM7-2	6242	0	0	0	0	0	0
uc008nrq.1	3970	0	0	9	8	0	7
Q8BIE8	3103	0	0	0	0	0	0
uc008nrs.1	336	0	5	0	0	3	0
Q3TSG0	5035	0	7	2	5	8	0
Q571D5	10740	0	0	0	0	0	0
NP_001278080	12111	0	0	0	0	0	0
Q99M80-3	12114	0	0	0	0	0	0
Q99M80-2	12144	0	0	0	0	0	0
Q99M80-4	12084	0	0	0	0	0	0
uc008nsa.2	631	0	0	0	0	0	0
uc008nsb.1	2148	0	0	0	0	0	0
uc012cio.1	2072	0	0	0	0	0	0
Q3TWW8	3546	8775	19794	16376	13459	18218	12968
A2A5N8	2733	15	2	39	20	10	50
Q2PBY9	614	0	0	0	0	0	0
A2A6Y5	616	0	0	0	0	0	3
Q9QZS5	2554	0	0	0	0	0	0
Q9QZS5-2	3068	20	5	0	0	7	0
NP_001278081	2436	0	0	0	0	0	0
Q3TUI6	1083	0	0	0	0	0	0
Q62559	2247	215	412	391	545	480	393
P48972	3702	810	565	452	445	375	568
uc033hrd.1	66	0	0	0	0	0	0
Q9CWD0	880	3	0	3	17	0	12
uc008nsn.1	954	0	0	9	20	0	25
E9Q0B9	1675	17	177	736	300	105	365
Q9ET78	4255	5	30	6389	12198	23	12606
Q9D722	1792	1603	3849	2093	2907	3201	2695
Q8VE33	1537	0	0	0	0	0	0
Q3USC7	2580	0	0	0	0	0	0
uc008nsu.2	2484	0	0	0	0	0	0
uc057bpb.1	2023	1005	845	259	165	890	142
P59266	1643	912	895	188	218	768	138
uc012cir.1	459	3	2	2	0	0	0
A2A5I3	1094	0	8	0	0	5	0
uc008nsx.2	843	0	0	0	0	0	0
uc008nsy.2	639	0	0	0	0	0	0
B9VVT7	1336	0	0	0	0	0	0
A2ICG8	1200	0	0	0	0	0	0
NP_001299836	4363	0	0	0	0	0	0
NP_001299835	4393	0	0	0	0	0	0
P49698	4446	0	0	0	0	0	0
Q9D3D0	5424	17	28	9	28	22	25
Q9D3D0-2	4326	0	0	0	0	0	0
NP_001292732	4401	0	0	0	0	0	0
Q9QZI9	3694	46447	80547	21952	19874	81200	22491
uc012civ.1	951	13	10	5	2	10	0
O70139	1426	10	0	3	0	7	0
NP_001264025	1050	0	0	0	0	0	0
P03958	1704	1987	1884	521	590	1508	645
A2AHD1	1775	32	37	11	5	113	13
B2RVL1	1032	0	0	0	0	0	0
P60191	832	0	0	0	0	0	0
Q9CQV8	2775	6004	10483	12535	10091	9064	11381
A2A5N3	2580	17	60	16	13	85	20
uc008ntq.2	750	2	2	3	0	3	0
Q9CYG7-2	2302	5	50	18	60	40	33
Q9CYG7	1923	0	0	0	0	0	0
Q9JI11	5189	298	523	405	447	412	478
Q8CDG4	4095	0	3	0	0	0	0
O35173	2712	32	225	16	3	140	2
uc012ciy.1	1985	0	0	0	0	0	0
Q4KXB6	2324	7	0	0	0	3	0
Q9JHY3	725	3276	3140	5	2	1600	3
Q8BH89	466	0	0	2	0	0	0
Q9JHY4	574	0	0	0	5	7	0
Q8BS30	1860	2	0	0	0	2	0
Q8BZH8	1252	0	0	0	0	0	0
P18419	575	0	0	0	0	0	0
F2Z467	1198	0	0	0	0	0	0
F2Z472	1201	0	0	0	0	0	0
Q9D268	532	0	0	0	0	0	0
P30933	601	0	0	0	0	0	0
P97430	1026	5497	6146	9411	3828	7360	3657
uc033hrh.1	71	10	10	38	8	3	5
F2Z3U4	5378	50	60	1815	1327	128	1355
uc008nuo.1	1235	5	0	0	5	0	3
O08674	2456	5	5	23	65	10	50
O35988	2460	38611	51154	93819	76341	63827	99053
Q78S06	3449	2	0	0	5	0	0
uc008nus.1	1644	0	0	0	0	0	0
uc008nuu.1	4284	0	0	0	0	0	0
Q9D976	931	5	15	14	12	5	18
Q9CRD4	4069	15	58	121	305	112	305
uc033hri.1	1047	0	0	0	0	0	0
B7ZC19	1998	10	32	25	18	25	15
Q8BXQ2	2647	1302	2585	1420	1063	2443	1033
uc008nvd.1	1464	0	0	0	0	0	0
Q9DAU7	708	565	540	300	347	1045	295
Q3UW09	554	0	0	0	0	7	0
NP_001171319	805	0	0	0	0	0	0
Q3UW55	796	0	0	0	0	0	0
Q9DA01	755	0	2	2	0	15	0
A2A5H1	3235	0	0	0	0	0	0
Q4KUS1	2549	0	0	0	0	0	0
Q4KXB5	1530	0	0	0	0	0	0
F6ULY1	807	0	0	0	0	2	0
A2A5H4	1121	0	2	0	0	5	0
Q3UW41	540	0	0	0	0	0	0
Q3V2J9	459	0	0	0	0	0	0
A2A5H7	617	0	0	0	0	0	0
Q5DQQ6	1074	0	0	0	0	0	0
Q9D263	746	0	0	0	0	0	0
Q32ZM2	443	0	0	0	0	0	0
Q14AE4	820	180	150	6	3	235	0
uc008nvu.1	680	0	0	0	0	0	0
uc008nvv.1	1619	13	20	14	17	15	15
A2A4Y7	474	3	10	0	0	2	5
Q99LB0	1244	522	1223	653	763	1182	652
Q9D1C1	931	1307	1087	250	50	543	90
P20801	692	5	10	15	15	15	18
G3UWM2	1740	0	0	0	0	0	0
G3UY23	1436	0	5	2	2	2	8
Q3UR97	2875	13	23	35	32	20	32
uc056zqt.1	2605	17	28	36	25	17	37
uc029uib.1	1604	2	22	27	38	23	22
NP_573503	1276	27	15	47	70	35	50
P58137	1151	0	0	0	0	0	0
Q8BZR4	1054	0	0	0	0	0	0
Q8CFL8	2689	55	40	223	232	47	317
Q9CWV7	2701	147	323	312	363	265	332
Q9DA57	783	0	0	73	55	3	90
A2A5J5	1156	2	12	265	220	20	255
P16675	3548	0	0	0	0	0	0
G3X8T3	3301	3	0	65	37	12	68
P55065	1806	38	55	10546	11136	65	12256
uc008nwo.1	1690	12	35	50	53	30	37
P59114	2752	620	1235	1709	2118	1165	2002
uc008nwq.1	717	62	102	93	113	75	90
A2A5K6	4570	5	12	5	5	23	5
uc012cje.1	4493	0	0	0	0	0	0
uc008nws.1	1127	18	63	27	60	42	55
P41245	3175	5	10	12	0	10	0
Q91V14	5714	0	0	0	0	0	0
A0A076FR46	5699	0	0	0	0	0	0
A0A076FSX1	6023	0	2	0	0	0	0
Q91W39	3099	470	1560	1556	1377	1327	1270
P27512-5	1596	0	0	0	0	0	0
P27512	1683	0	0	0	0	0	0
P27512-4	1678	0	0	0	0	0	0
P27512-2	1621	0	0	0	0	0	0
uc012cjg.1	702	0	0	0	0	0	0
uc012cjh.1	3341	0	0	0	0	0	0
Q9WTP5	3586	0	0	0	0	0	0
Q8VCX2	2109	5	8	3	0	10	0
NP_001239504	1938	0	0	0	0	0	0
F6YXR3	3202	0	0	0	0	0	0
NP_001289683	4522	0	0	0	0	0	0
Q8BHL5-2	4757	0	0	0	0	0	0
Q8BHL5	4626	0	0	0	0	0	5
Q8BHL5-3	3307	7	18	30	53	20	35
Q6NXM6	3451	0	2	0	0	0	0
A2A4U6	5033	32	60	75	118	78	48
Q9D611	1956	3	7	5	0	10	0
Q91Y63	3224	0	0	0	0	0	0
A2A4U9	3098	0	0	0	0	0	0
NP_473396	1966	0	0	0	0	0	0
Q5U452	1868	170	507	366	228	443	245
Q8VHD6	3434	10	7	527	338	8	408
O08575	2758	70	32	43	47	50	45
Q811N7	2132	0	0	0	0	0	0
Q811N8	1976	0	0	0	0	0	0
E9Q8D1	5072	2	8	3	0	5	0
A2A484	7345	5	2	144	123	18	97
Q3UH28	5079	5	0	25	23	3	30
NP_081506	5423	0	0	0	0	0	0
Q3U1M7	5180	0	0	0	0	0	0
NP_001239516	2718	0	3	3	0	0	7
uc008nyf.1	2300	0	0	0	0	0	0
uc008nyg.1	966	10	5	73	53	5	57
uc008nyh.1	329	0	5	2	5	5	8
Q05BA5	7531	1896	2077	1318	2152	2165	2003
NP_032705	4634	0	0	0	0	0	0
Q8CFG0	4129	33	28	12	2	20	2
NP_001239508	3794	0	0	0	0	0	0
uc012cjj.1	383	0	2	0	0	0	0
uc029uie.1	21	0	0	0	0	0	0
uc012cjk.1	1636	0	0	0	0	0	0
Q69ZK0-2	3007	0	0	0	0	0	0
Q69ZK0	6530	405	790	91	77	570	57
Q3U173	2982	0	0	0	0	0	0
uc008nyp.1	1375	10	22	14	3	20	5
Q543M9	4413	47	190	86	83	153	60
uc056zqx.1	3960	68	110	43	27	108	38
A2A5R2	8776	6605	8000	1511	2302	6413	2373
Q9ERK4	3604	8	13	0	17	5	5
uc012cjl.1	3390	0	0	0	0	0	0
F6ZEW4	1589	0	35	82	43	43	62
uc008nyu.3	3257	0	0	0	0	0	0
A2A5S3	3608	0	0	0	0	0	0
A2A5R8	3634	3	0	2	0	0	5
Q9DBE7	3590	0	0	0	0	0	0
Q9Z108	3584	0	0	0	0	0	0
uc008nyz.1	3594	2	5	0	5	5	0
Q921N6-2	2142	60	150	134	48	160	38
Q921N6	2592	1008	2695	1945	1275	2185	1405
A2A5R6	4150	3	0	0	0	0	0
Q8R151	7215	0	0	0	0	0	0
A2A5R5	2816	0	0	0	0	0	0
A2A5R4	3280	5	5	0	0	3	0
Q3V494	738	705	2542	1522	1815	2310	1590
